300530018,20210101,0,48.392,-115.553
300530018,20210101,1,48.044,-115.901
300530018,20210101,2,47.667,-116.095
300530018,20210101,3,47.251,-116.184
300530018,20210101,4,46.846,-116.231
300530018,20210101,5,46.541,-116.174
300530018,20210101,6,46.237,-116.154
300530018,20210101,7,45.822,-116.281
300530018,20210101,8,45.397,-116.521
300530018,20210101,9,45.212,-116.789
300530018,20210101,10,45.092,-117.080
300530018,20210101,11,45.029,-117.420
300530018,20210101,12,44.886,-117.638
300530018,20210101,13,44.737,-117.812
300530018,20210101,14,44.673,-118.063
300530018,20210101,15,44.665,-118.375
300530018,20210101,16,44.672,-118.743
300530018,20210101,17,44.645,-119.148
300530018,20210101,18,44.582,-119.520
300530018,20210101,19,44.533,-119.857
300530018,20210101,20,44.514,-120.219
300530018,20210101,21,44.501,-120.571
300530018,20210101,22,44.488,-120.891
300530018,20210101,23,44.451,-121.152
300530018,20210101,24,44.428,-121.380
300530018,20210102,0,48.392,-115.553
300530018,20210102,1,47.892,-116.277
300530018,20210102,2,47.463,-116.665
300530018,20210102,3,47.083,-116.927
300530018,20210102,4,46.764,-117.044
300530018,20210102,5,46.545,-117.016
300530018,20210102,6,46.430,-116.974
300530018,20210102,7,46.303,-117.010
300530018,20210102,8,46.046,-117.223
300530018,20210102,9,45.674,-117.638
300530018,20210102,10,45.314,-118.023
300530018,20210102,11,45.067,-118.540
300530018,20210102,12,44.826,-119.106
300530018,20210102,13,44.614,-119.629
300530018,20210102,14,44.425,-120.364
300530018,20210102,15,44.178,-121.075
300530018,20210102,16,43.922,-121.870
300530018,20210102,17,43.598,-122.551
300530018,20210102,18,43.218,-123.009
300530018,20210102,19,42.851,-123.355
300530018,20210102,20,42.474,-123.751
300530018,20210102,21,42.126,-124.091
300530018,20210102,22,41.842,-124.240
300530018,20210102,23,41.574,-124.274
300530018,20210102,24,41.300,-124.297
300530018,20210103,0,48.392,-115.553
300530018,20210103,1,48.151,-116.195
300530018,20210103,2,47.894,-116.663
300530018,20210103,3,47.660,-116.989
300530018,20210103,4,47.442,-117.249
300530018,20210103,5,47.244,-117.474
300530018,20210103,6,47.082,-117.655
300530018,20210103,7,46.929,-117.836
300530018,20210103,8,46.766,-118.040
300530018,20210103,9,46.596,-118.275
300530018,20210103,10,46.432,-118.494
300530018,20210103,11,46.279,-118.669
300530018,20210103,12,46.135,-118.882
300530018,20210103,13,45.991,-119.183
300530018,20210103,14,45.864,-119.508
300530018,20210103,15,45.737,-119.849
300530018,20210103,16,45.578,-120.232
300530018,20210103,17,45.348,-120.774
300530018,20210103,18,45.059,-121.334
300530018,20210103,19,44.587,-122.286
300530018,20210103,20,44.161,-122.647
300530018,20210103,21,43.839,-122.824
300530018,20210103,22,43.431,-123.017
300530018,20210103,23,43.114,-123.088
300530018,20210103,24,42.714,-123.266
300530018,20210104,0,48.392,-115.553
300530018,20210104,1,48.128,-116.231
300530018,20210104,2,47.864,-116.686
300530018,20210104,3,47.684,-116.935
300530018,20210104,4,47.538,-117.037
300530018,20210104,5,47.374,-117.036
300530018,20210104,6,47.176,-116.961
300530018,20210104,7,46.926,-116.852
300530018,20210104,8,46.709,-116.680
300530018,20210104,9,46.620,-116.494
300530018,20210104,10,46.565,-116.329
300530018,20210104,11,46.524,-116.189
300530018,20210104,12,46.467,-116.056
300530018,20210104,13,46.333,-115.886
300530018,20210104,14,46.179,-115.696
300530018,20210104,15,45.834,-115.727
300530018,20210104,16,45.368,-116.161
300530018,20210104,17,44.858,-116.541
300530018,20210104,18,44.408,-116.659
300530018,20210104,19,44.035,-116.659
300530018,20210104,20,43.720,-116.600
300530018,20210104,21,43.452,-116.523
300530018,20210104,22,43.252,-116.590
300530018,20210104,23,43.080,-116.828
300530018,20210104,24,42.885,-117.149
300530018,20210105,0,48.392,-115.553
300530018,20210105,1,48.135,-115.866
300530018,20210105,2,47.857,-116.118
300530018,20210105,3,47.563,-116.296
300530018,20210105,4,47.296,-116.416
300530018,20210105,5,47.060,-116.504
300530018,20210105,6,46.844,-116.557
300530018,20210105,7,46.660,-116.508
300530018,20210105,8,46.503,-116.426
300530018,20210105,9,46.351,-116.390
300530018,20210105,10,46.206,-116.484
300530018,20210105,11,46.070,-116.663
300530018,20210105,12,45.935,-116.908
300530018,20210105,13,45.832,-117.278
300530018,20210105,14,45.760,-117.730
300530018,20210105,15,45.729,-118.238
300530018,20210105,16,45.609,-118.733
300530018,20210105,17,45.489,-119.267
300530018,20210105,18,45.393,-119.848
300530018,20210105,19,45.299,-120.470
300530018,20210105,20,45.213,-121.136
300530018,20210105,21,45.152,-121.883
300530018,20210105,22,45.009,-122.524
300530018,20210105,23,44.795,-123.043
300530018,20210105,24,44.625,-123.596
300530018,20210106,0,48.392,-115.553
300530018,20210106,1,48.377,-115.560
300530018,20210106,2,48.342,-115.572
300530018,20210106,3,48.299,-115.640
300530018,20210106,4,48.251,-115.837
300530018,20210106,5,48.188,-116.125
300530018,20210106,6,48.084,-116.349
300530018,20210106,7,47.925,-116.565
300530018,20210106,8,47.713,-116.765
300530018,20210106,9,47.487,-116.923
300530018,20210106,10,47.219,-117.097
300530018,20210106,11,46.930,-117.238
300530018,20210106,12,46.647,-117.276
300530018,20210106,13,46.356,-117.320
300530018,20210106,14,46.049,-117.801
300530018,20210106,15,45.629,-118.133
300530018,20210106,16,45.104,-118.244
300530018,20210106,17,44.766,-118.691
300530018,20210106,18,44.405,-118.992
300530018,20210106,19,44.053,-119.379
300530018,20210106,20,43.716,-119.812
300530018,20210106,21,43.433,-120.154
300530018,20210106,22,43.154,-120.500
300530018,20210106,23,42.893,-120.888
300530018,20210106,24,42.664,-121.376
300530018,20210107,0,48.392,-115.553
300530018,20210107,1,48.382,-115.538
300530018,20210107,2,48.387,-115.564
300530018,20210107,3,48.389,-115.631
300530018,20210107,4,48.377,-115.731
300530018,20210107,5,48.350,-115.852
300530018,20210107,6,48.317,-115.982
300530018,20210107,7,48.296,-116.118
300530018,20210107,8,48.298,-116.259
300530018,20210107,9,48.308,-116.384
300530018,20210107,10,48.309,-116.482
300530018,20210107,11,48.303,-116.555
300530018,20210107,12,48.304,-116.619
300530018,20210107,13,48.318,-116.686
300530018,20210107,14,48.344,-116.759
300530018,20210107,15,48.387,-116.841
300530018,20210107,16,48.456,-116.934
300530018,20210107,17,48.551,-117.043
300530018,20210107,18,48.655,-117.155
300530018,20210107,19,48.729,-117.262
300530018,20210107,20,48.753,-117.349
300530018,20210107,21,48.737,-117.401
300530018,20210107,22,48.697,-117.434
300530018,20210107,23,48.635,-117.454
300530018,20210107,24,48.569,-117.475
300530018,20210108,0,48.392,-115.553
300530018,20210108,1,48.389,-115.666
300530018,20210108,2,48.390,-115.751
300530018,20210108,3,48.385,-115.826
300530018,20210108,4,48.368,-115.914
300530018,20210108,5,48.343,-116.017
300530018,20210108,6,48.299,-116.095
300530018,20210108,7,48.235,-116.113
300530018,20210108,8,48.155,-116.074
300530018,20210108,9,48.061,-115.995
300530018,20210108,10,47.968,-115.901
300530018,20210108,11,47.880,-115.787
300530018,20210108,12,47.752,-115.681
300530018,20210108,13,47.558,-115.629
300530018,20210108,14,47.320,-115.587
300530018,20210108,15,47.074,-115.557
300530018,20210108,16,46.849,-115.516
300530018,20210108,17,46.645,-115.438
300530018,20210108,18,46.429,-115.361
300530018,20210108,19,46.199,-115.296
300530018,20210108,20,45.969,-115.221
300530018,20210108,21,45.750,-115.181
300530018,20210108,22,45.554,-115.153
300530018,20210108,23,45.391,-115.103
300530018,20210108,24,45.279,-115.062
300530018,20210109,0,48.392,-115.553
300530018,20210109,1,48.303,-115.657
300530018,20210109,2,48.207,-115.731
300530018,20210109,3,48.121,-115.799
