300530018,20210105,21,45.813,-119.235
300530018,20210105,22,45.675,-119.109
300530018,20210105,23,45.153,-119.209
300530018,20210105,24,44.393,-119.614
300530018,20210106,0,48.392,-115.553
300530018,20210106,1,48.057,-116.028
300530018,20210106,2,47.704,-116.312
300530018,20210106,3,47.397,-116.367
300530018,20210106,4,47.054,-116.454
300530018,20210106,5,46.740,-116.514
300530018,20210106,6,46.503,-116.477
300530018,20210106,7,46.224,-116.626
300530018,20210106,8,45.962,-116.884
300530018,20210106,9,45.717,-117.113
300530018,20210106,10,45.497,-117.404
300530018,20210106,11,45.301,-117.837
300530018,20210106,12,45.063,-118.200
300530018,20210106,13,44.898,-118.791
300530018,20210106,14,44.706,-119.289
300530018,20210106,15,44.519,-119.816
300530018,20210106,16,44.345,-120.425
300530018,20210106,17,44.123,-120.994
300530018,20210106,18,43.893,-121.609
300530018,20210106,19,43.686,-122.290
300530018,20210106,20,43.432,-122.835
300530018,20210106,21,43.167,-123.232
300530018,20210106,22,42.947,-123.597
300530018,20210106,23,42.762,-124.060
300530018,20210106,24,42.520,-124.497
300530018,20210107,0,48.392,-115.553
300530018,20210107,1,48.499,-115.550
300530018,20210107,2,48.623,-115.582
300530018,20210107,3,48.747,-115.668
300530018,20210107,4,48.856,-115.772
300530018,20210107,5,48.938,-115.859
300530018,20210107,6,48.988,-115.920
300530018,20210107,7,49.014,-115.966
300530018,20210107,8,49.036,-116.026
300530018,20210107,9,49.059,-116.107
300530018,20210107,10,49.087,-116.208
300530018,20210107,11,49.125,-116.319
300530018,20210107,12,49.184,-116.435
300530018,20210107,13,49.257,-116.634
300530018,20210107,14,49.299,-117.003
300530018,20210107,15,49.293,-117.467
300530018,20210107,16,49.254,-117.894
300530018,20210107,17,49.205,-118.319
300530018,20210107,18,49.126,-118.703
300530018,20210107,19,49.007,-119.117
300530018,20210107,20,48.819,-119.484
300530018,20210107,21,48.618,-119.837
300530018,20210107,22,48.429,-120.234
300530018,20210107,23,48.202,-120.694
300530018,20210107,24,47.937,-121.224
300530018,20210108,0,48.392,-115.553
300530018,20210108,1,48.242,-115.386
300530018,20210108,2,48.056,-115.241
300530018,20210108,3,47.830,-115.095
300530018,20210108,4,47.603,-114.926
300530018,20210108,5,47.433,-114.734
300530018,20210108,6,47.284,-114.561
300530018,20210108,7,47.152,-114.430
300530018,20210108,8,47.045,-114.352
300530018,20210108,9,46.955,-114.318
300530018,20210108,10,46.880,-114.294
300530018,20210108,11,46.834,-114.267
300530018,20210108,12,46.817,-114.242
300530018,20210108,13,46.824,-114.223
300530018,20210108,14,46.852,-114.214
300530018,20210108,15,46.905,-114.212
300530018,20210108,16,46.980,-114.221
300530018,20210108,17,47.075,-114.245
300530018,20210108,18,47.192,-114.294
300530018,20210108,19,47.308,-114.355
300530018,20210108,20,47.415,-114.419
300530018,20210108,21,47.524,-114.487
300530018,20210108,22,47.643,-114.551
300530018,20210108,23,47.787,-114.612
300530018,20210108,24,47.946,-114.688
300530018,20210109,0,48.392,-115.553
300530018,20210109,1,48.372,-115.722
300530018,20210109,2,48.347,-115.917
300530018,20210109,3,48.317,-116.106
300530018,20210109,4,48.288,-116.252
300530018,20210109,5,48.274,-116.363
300530018,20210109,6,48.264,-116.452
300530018,20210109,7,48.253,-116.522
300530018,20210109,8,48.242,-116.578
300530018,20210109,9,48.233,-116.629
300530018,20210109,10,48.227,-116.666
300530018,20210109,11,48.224,-116.677
300530018,20210109,12,48.225,-116.661
300530018,20210109,13,48.237,-116.623
300530018,20210109,14,48.259,-116.577
300530018,20210109,15,48.285,-116.523
300530018,20210109,16,48.306,-116.451
300530018,20210109,17,48.303,-116.357
300530018,20210109,18,48.271,-116.243
300530018,20210109,19,48.214,-116.122
300530018,20210109,20,48.138,-116.001
300530018,20210109,21,48.059,-115.871
300530018,20210109,22,47.953,-115.752
300530018,20210109,23,47.790,-115.645
300530018,20210109,24,47.568,-115.569
300530018,20210110,0,48.392,-115.553
300530018,20210110,1,48.299,-115.800
300530018,20210110,2,48.193,-116.033
300530018,20210110,3,48.098,-116.163
300530018,20210110,4,47.996,-116.258
300530018,20210110,5,47.846,-116.362
300530018,20210110,6,47.647,-116.421
300530018,20210110,7,47.447,-116.449
300530018,20210110,8,47.241,-116.468
300530018,20210110,9,47.012,-116.480
300530018,20210110,10,46.799,-116.452
300530018,20210110,11,46.637,-116.367
300530018,20210110,12,46.508,-116.251
300530018,20210110,13,46.395,-116.130
300530018,20210110,14,46.306,-116.032
300530018,20210110,15,46.239,-115.945
300530018,20210110,16,46.187,-115.864
300530018,20210110,17,46.149,-115.794
300530018,20210110,18,46.124,-115.743
300530018,20210110,19,46.119,-115.719
300530018,20210110,20,46.145,-115.712
300530018,20210110,21,46.205,-115.701
300530018,20210110,22,46.289,-115.683
300530018,20210110,23,46.394,-115.681
300530018,20210110,24,46.516,-115.706
300530018,20210111,0,48.392,-115.553
300530018,20210111,1,48.211,-115.930
300530018,20210111,2,48.027,-116.205
300530018,20210111,3,47.844,-116.421
300530018,20210111,4,47.655,-116.566
300530018,20210111,5,47.465,-116.637
300530018,20210111,6,47.254,-116.698
300530018,20210111,7,47.046,-116.750
300530018,20210111,8,46.862,-116.758
300530018,20210111,9,46.708,-116.712
300530018,20210111,10,46.582,-116.645
300530018,20210111,11,46.470,-116.605
300530018,20210111,12,46.355,-116.656
300530018,20210111,13,46.236,-116.774
300530018,20210111,14,46.107,-116.894
300530018,20210111,15,45.982,-117.003
300530018,20210111,16,45.872,-117.140
300530018,20210111,17,45.757,-117.354
300530018,20210111,18,45.607,-117.588
300530018,20210111,19,45.419,-117.798
300530018,20210111,20,45.191,-117.930
300530018,20210111,21,44.971,-118.028
300530018,20210111,22,44.861,-118.214
300530018,20210111,23,44.799,-118.431
300530018,20210111,24,44.716,-118.625
300530018,20210112,0,48.392,-115.553
300530018,20210112,1,47.967,-115.996
300530018,20210112,2,47.533,-116.235
300530018,20210112,3,47.098,-116.392
300530018,20210112,4,46.719,-116.486
300530018,20210112,5,46.479,-116.448
300530018,20210112,6,46.080,-116.739
300530018,20210112,7,45.634,-117.168
300530018,20210112,8,45.244,-117.757
300530018,20210112,9,44.771,-118.219
300530018,20210112,10,44.377,-118.766
300530018,20210112,11,43.983,-119.297
300530018,20210112,12,43.540,-119.809
300530018,20210112,13,43.122,-120.243
300530018,20210112,14,42.770,-120.596
300530018,20210112,15,42.413,-120.935
300530018,20210112,16,42.054,-121.158
300530018,20210112,17,41.756,-121.315
300530018,20210112,18,41.503,-121.521
300530018,20210112,19,41.277,-121.744
300530018,20210112,20,41.104,-121.914
300530018,20210112,21,40.987,-122.036
300530018,20210112,22,40.904,-122.129
300530018,20210112,23,40.837,-122.198
300530018,20210112,24,40.791,-122.249
300530018,20210113,0,48.392,-115.553
300530018,20210113,1,48.076,-116.573
300530018,20210113,2,47.820,-117.156
300530018,20210113,3,47.591,-117.584
300530018,20210113,4,47.337,-118.032
300530018,20210113,5,47.077,-118.317
300530018,20210113,6,46.785,-118.410
300530018,20210113,7,46.491,-118.430
300530018,20210113,8,46.158,-118.422
300530018,20210113,9,45.764,-118.340
300530018,20210113,10,45.141,-118.950
300530018,20210113,11,44.604,-119.781
300530018,20210113,12,44.194,-120.852
300530018,20210113,13,43.761,-122.009
300530018,20210113,14,43.224,-123.001
300530018,20210113,15,42.585,-123.840
300530018,20210113,16,41.857,-124.501
300530018,20210113,17,41.018,-124.970
300530018,20210113,18,40.302,-125.438
300530018,20210113,19,39.670,-125.946
300530018,20210113,20,39.073,-126.393
300530018,20210113,21,38.516,-126.811
300530018,20210113,22,38.021,-127.233
300530018,20210113,23,37.588,-127.697
300530018,20210113,24,37.198,-128.196
300530018,20210114,0,48.392,-115.553
300530018,20210114,1,48.446,-115.843
300530018,20210114,2,48.524,-116.149
300530018,20210114,3,48.588,-116.458
300530018,20210114,4,48.728,-116.800
300530018,20210114,5,48.920,-117.156
300530018,20210114,6,49.119,-117.485
300530018,20210114,7,49.330,-117.792
300530018,20210114,8,49.597,-118.160
300530018,20210114,9,49.866,-118.553
300530018,20210114,10,50.135,-119.028
300530018,20210114,11,50.331,-119.480
300530018,20210114,12,50.528,-119.978
300530018,20210114,13,50.676,-120.491
300530018,20210114,14,50.824,-120.983
300530018,20210114,15,50.957,-121.448
300530018,20210114,16,51.101,-122.013
300530018,20210114,17,51.217,-122.697
300530018,20210114,18,51.340,-123.527
300530018,20210114,19,51.408,-124.439
300530018,20210114,20,51.474,-125.367
300530018,20210114,21,51.556,-126.273
300530018,20210114,22,51.654,-127.047
300530018,20210114,23,51.760,-127.767
300530018,20210114,24,51.895,-128.388
300530018,20210115,0,48.392,-115.553
300530018,20210115,1,48.265,-115.923
300530018,20210115,2,48.127,-116.200
300530018,20210115,3,47.995,-116.363
300530018,20210115,4,47.834,-116.527
300530018,20210115,5,47.656,-116.622
300530018,20210115,6,47.472,-116.644
300530018,20210115,7,47.257,-116.643
300530018,20210115,8,47.021,-116.627
300530018,20210115,9,46.805,-116.544
300530018,20210115,10,46.652,-116.393
300530018,20210115,11,46.523,-116.260
300530018,20210115,12,46.387,-116.151
300530018,20210115,13,46.268,-116.067
300530018,20210115,14,46.185,-116.011
300530018,20210115,15,46.119,-115.998
300530018,20210115,16,46.057,-116.020
300530018,20210115,17,45.992,-116.071
300530018,20210115,18,45.942,-116.149
300530018,20210115,19,45.915,-116.245
300530018,20210115,20,45.910,-116.347
300530018,20210115,21,45.935,-116.444
300530018,20210115,22,45.978,-116.539
300530018,20210115,23,46.032,-116.660
300530018,20210115,24,46.088,-116.810
300530018,20210116,0,48.392,-115.553
300530018,20210116,1,48.349,-115.858
300530018,20210116,2,48.286,-116.173
300530018,20210116,3,48.228,-116.366
300530018,20210116,4,48.191,-116.488
300530018,20210116,5,48.155,-116.584
300530018,20210116,6,48.107,-116.673
300530018,20210116,7,48.051,-116.762
300530018,20210116,8,47.997,-116.851
300530018,20210116,9,47.954,-116.934
300530018,20210116,10,47.916,-117.023
300530018,20210116,11,47.876,-117.127
300530018,20210116,12,47.836,-117.249
300530018,20210116,13,47.800,-117.364
300530018,20210116,14,47.769,-117.450
300530018,20210116,15,47.741,-117.511
300530018,20210116,16,47.712,-117.562
300530018,20210116,17,47.680,-117.614
300530018,20210116,18,47.645,-117.675
300530018,20210116,19,47.597,-117.735
300530018,20210116,20,47.523,-117.775
300530018,20210116,21,47.429,-117.790
300530018,20210116,22,47.333,-117.787
300530018,20210116,23,47.255,-117.768
300530018,20210116,24,47.184,-117.731
300530018,20210117,0,48.392,-115.553
300530018,20210117,1,48.299,-116.073
300530018,20210117,2,48.159,-116.407
300530018,20210117,3,48.015,-116.608
300530018,20210117,4,47.835,-116.789
300530018,20210117,5,47.681,-116.927
300530018,20210117,6,47.555,-117.041
300530018,20210117,7,47.418,-117.183
300530018,20210117,8,47.278,-117.305
300530018,20210117,9,47.150,-117.386
300530018,20210117,10,47.043,-117.448
300530018,20210117,11,46.958,-117.495
300530018,20210117,12,46.889,-117.534
300530018,20210117,13,46.831,-117.566
300530018,20210117,14,46.785,-117.583
300530018,20210117,15,46.750,-117.580
300530018,20210117,16,46.716,-117.554
300530018,20210117,17,46.674,-117.509
300530018,20210117,18,46.624,-117.441
300530018,20210117,19,46.575,-117.351
300530018,20210117,20,46.539,-117.246
300530018,20210117,21,46.517,-117.135
300530018,20210117,22,46.504,-117.035
300530018,20210117,23,46.495,-116.952
300530018,20210117,24,46.482,-116.883
300530018,20210118,0,48.392,-115.553
300530018,20210118,1,48.512,-115.737
300530018,20210118,2,48.650,-115.940
300530018,20210118,3,48.741,-116.154
300530018,20210118,4,48.859,-116.363
300530018,20210118,5,49.056,-116.613
300530018,20210118,6,49.366,-116.919
300530018,20210118,7,49.708,-117.273
300530018,20210118,8,50.079,-117.728
300530018,20210118,9,50.367,-118.221
300530018,20210118,10,50.728,-118.814
300530018,20210118,11,50.829,-119.198
300530018,20210118,12,50.881,-119.499
300530018,20210118,13,51.090,-119.999
300530018,20210118,14,51.369,-120.628
300530018,20210118,15,51.551,-121.233
300530018,20210118,16,51.685,-121.823
300530018,20210118,17,51.766,-122.415
300530018,20210118,18,51.793,-123.084
300530018,20210118,19,51.770,-123.812
300530018,20210118,20,51.721,-124.597
300530018,20210118,21,51.729,-125.505
300530018,20210118,22,51.692,-126.257
300530018,20210118,23,51.645,-126.889
300530018,20210118,24,51.592,-127.488
300530018,20210119,0,48.392,-115.553
300530018,20210119,1,48.318,-115.808
300530018,20210119,2,48.269,-116.066
300530018,20210119,3,48.243,-116.224
300530018,20210119,4,48.229,-116.315
300530018,20210119,5,48.208,-116.361
300530018,20210119,6,48.178,-116.371
300530018,20210119,7,48.158,-116.351
300530018,20210119,8,48.168,-116.305
300530018,20210119,9,48.215,-116.236
300530018,20210119,10,48.291,-116.143
300530018,20210119,11,48.372,-116.015
300530018,20210119,12,48.468,-115.874
300530018,20210119,13,48.579,-115.752
300530018,20210119,14,48.692,-115.685
300530018,20210119,15,48.804,-115.664
300530018,20210119,16,48.917,-115.656
300530018,20210119,17,49.046,-115.648
300530018,20210119,18,49.211,-115.655
300530018,20210119,19,49.422,-115.698
300530018,20210119,20,49.631,-115.779
300530018,20210119,21,49.826,-115.890
300530018,20210119,22,50.078,-116.026
300530018,20210119,23,50.357,-116.227
300530018,20210119,24,50.628,-116.478
300530018,20210120,0,48.392,-115.553
300530018,20210120,1,48.320,-115.823
300530018,20210120,2,48.278,-116.113
300530018,20210120,3,48.192,-116.305
300530018,20210120,4,48.106,-116.456
300530018,20210120,5,48.020,-116.641
300530018,20210120,6,47.917,-116.860
300530018,20210120,7,47.801,-117.075
300530018,20210120,8,47.710,-117.180
300530018,20210120,9,47.602,-117.240
300530018,20210120,10,47.451,-117.316
300530018,20210120,11,47.272,-117.411
300530018,20210120,12,47.123,-117.478
300530018,20210120,13,47.010,-117.497
300530018,20210120,14,46.916,-117.483
300530018,20210120,15,46.839,-117.467
300530018,20210120,16,46.773,-117.459
300530018,20210120,17,46.709,-117.462
300530018,20210120,18,46.648,-117.481
300530018,20210120,19,46.592,-117.483
300530018,20210120,20,46.528,-117.428
300530018,20210120,21,46.428,-117.337
300530018,20210120,22,46.284,-117.256
300530018,20210120,23,46.136,-117.204
300530018,20210120,24,46.019,-117.130
300530018,20210121,0,48.392,-115.553
300530018,20210121,1,48.388,-115.435
300530018,20210121,2,48.396,-115.334
300530018,20210121,3,48.408,-115.250
300530018,20210121,4,48.421,-115.208
300530018,20210121,5,48.441,-115.230
300530018,20210121,6,48.472,-115.307
300530018,20210121,7,48.513,-115.425
300530018,20210121,8,48.560,-115.581
300530018,20210121,9,48.610,-115.758
300530018,20210121,10,48.669,-115.938
300530018,20210121,11,48.730,-116.113
300530018,20210121,12,48.799,-116.282
300530018,20210121,13,48.880,-116.469
300530018,20210121,14,48.985,-116.705
300530018,20210121,15,49.148,-117.028
300530018,20210121,16,49.285,-117.331
300530018,20210121,17,49.382,-117.550
300530018,20210121,18,49.478,-117.745
300530018,20210121,19,49.597,-117.959
300530018,20210121,20,49.725,-118.192
300530018,20210121,21,49.856,-118.455
300530018,20210121,22,50.009,-118.774
300530018,20210121,23,50.160,-119.020
300530018,20210121,24,50.277,-119.175
300530018,20210122,0,48.392,-115.553
300530018,20210122,1,48.371,-115.502
300530018,20210122,2,48.356,-115.443
300530018,20210122,3,48.344,-115.374
300530018,20210122,4,48.332,-115.291
300530018,20210122,5,48.314,-115.184
300530018,20210122,6,48.299,-115.046
300530018,20210122,7,48.302,-114.896
300530018,20210122,8,48.319,-114.765
300530018,20210122,9,48.354,-114.645
300530018,20210122,10,48.401,-114.529
300530018,20210122,11,48.452,-114.413
300530018,20210122,12,48.501,-114.300
300530018,20210122,13,48.534,-114.199
300530018,20210122,14,48.554,-114.121
300530018,20210122,15,48.562,-114.071
300530018,20210122,16,48.560,-114.033
300530018,20210122,17,48.550,-113.992
300530018,20210122,18,48.528,-113.958
300530018,20210122,19,48.494,-113.937
300530018,20210122,20,48.452,-113.921
300530018,20210122,21,48.405,-113.906
300530018,20210122,22,48.352,-113.894
300530018,20210122,23,48.293,-113.882
300530018,20210122,24,48.233,-113.870
300530018,20210123,0,48.392,-115.553
300530018,20210123,1,48.401,-115.571
300530018,20210123,2,48.417,-115.598
300530018,20210123,3,48.436,-115.634
300530018,20210123,4,48.461,-115.676
300530018,20210123,5,48.491,-115.716
300530018,20210123,6,48.528,-115.756
300530018,20210123,7,48.563,-115.792
300530018,20210123,8,48.589,-115.824
300530018,20210123,9,48.604,-115.852
300530018,20210123,10,48.615,-115.869
300530018,20210123,11,48.629,-115.866
300530018,20210123,12,48.645,-115.847
300530018,20210123,13,48.669,-115.826
300530018,20210123,14,48.700,-115.821
300530018,20210123,15,48.735,-115.834
300530018,20210123,16,48.776,-115.869
300530018,20210123,17,48.823,-115.928
300530018,20210123,18,48.882,-116.011
300530018,20210123,19,48.946,-116.107
300530018,20210123,20,48.998,-116.199
300530018,20210123,21,49.034,-116.282
300530018,20210123,22,49.061,-116.353
300530018,20210123,23,49.077,-116.406
300530018,20210123,24,49.083,-116.444
300530018,20210124,0,48.392,-115.553
300530018,20210124,1,48.331,-115.676
300530018,20210124,2,48.257,-115.850
300530018,20210124,3,48.178,-116.025
300530018,20210124,4,48.103,-116.169
300530018,20210124,5,48.015,-116.314
300530018,20210124,6,47.906,-116.487
300530018,20210124,7,47.781,-116.659
300530018,20210124,8,47.659,-116.776
300530018,20210124,9,47.547,-116.855
300530018,20210124,10,47.434,-116.923
300530018,20210124,11,47.308,-117.002
300530018,20210124,12,47.172,-117.088
300530018,20210124,13,47.046,-117.170
300530018,20210124,14,46.947,-117.239
300530018,20210124,15,46.870,-117.298
300530018,20210124,16,46.808,-117.372
300530018,20210124,17,46.758,-117.473
300530018,20210124,18,46.718,-117.602
300530018,20210124,19,46.675,-117.758
300530018,20210124,20,46.617,-117.944
300530018,20210124,21,46.543,-118.151
300530018,20210124,22,46.471,-118.353
300530018,20210124,23,46.409,-118.533
300530018,20210124,24,46.364,-118.705
300530018,20210125,0,48.392,-115.553
300530018,20210125,1,48.355,-115.514
300530018,20210125,2,48.318,-115.480
300530018,20210125,3,48.280,-115.452
300530018,20210125,4,48.238,-115.421
300530018,20210125,5,48.195,-115.372
300530018,20210125,6,48.152,-115.306
300530018,20210125,7,48.107,-115.240
300530018,20210125,8,48.053,-115.199
300530018,20210125,9,47.990,-115.184
300530018,20210125,10,47.918,-115.181
300530018,20210125,11,47.843,-115.171
300530018,20210125,12,47.770,-115.147
300530018,20210125,13,47.708,-115.127
300530018,20210125,14,47.662,-115.121
300530018,20210125,15,47.632,-115.126
300530018,20210125,16,47.606,-115.145
300530018,20210125,17,47.569,-115.182
300530018,20210125,18,47.521,-115.238
300530018,20210125,19,47.466,-115.319
300530018,20210125,20,47.402,-115.420
300530018,20210125,21,47.321,-115.537
300530018,20210125,22,47.230,-115.670
300530018,20210125,23,47.134,-115.827
300530018,20210125,24,47.029,-115.995
300530018,20210126,0,48.392,-115.553
300530018,20210126,1,48.342,-115.590
300530018,20210126,2,48.300,-115.635
300530018,20210126,3,48.264,-115.690
300530018,20210126,4,48.228,-115.746
300530018,20210126,5,48.186,-115.802
300530018,20210126,6,48.143,-115.859
300530018,20210126,7,48.103,-115.903
300530018,20210126,8,48.069,-115.922
300530018,20210126,9,48.041,-115.918
300530018,20210126,10,48.022,-115.894
300530018,20210126,11,48.016,-115.851
300530018,20210126,12,48.023,-115.793
300530018,20210126,13,48.038,-115.738
300530018,20210126,14,48.054,-115.701
300530018,20210126,15,48.070,-115.684
300530018,20210126,16,48.077,-115.670
300530018,20210126,17,48.070,-115.644
300530018,20210126,18,48.050,-115.606
300530018,20210126,19,48.023,-115.565
300530018,20210126,20,47.994,-115.530
300530018,20210126,21,47.963,-115.500
300530018,20210126,22,47.923,-115.484
300530018,20210126,23,47.872,-115.489
300530018,20210126,24,47.809,-115.513
300530018,20210127,0,48.392,-115.553
300530018,20210127,1,48.184,-115.308
300530018,20210127,2,47.935,-115.108
300530018,20210127,3,47.672,-114.978
300530018,20210127,4,47.442,-114.805
300530018,20210127,5,47.199,-114.755
300530018,20210127,6,46.932,-114.881
300530018,20210127,7,46.632,-115.055
300530018,20210127,8,46.312,-115.156
300530018,20210127,9,46.025,-115.196
300530018,20210127,10,45.686,-115.262
300530018,20210127,11,45.283,-115.378
300530018,20210127,12,44.831,-115.604
300530018,20210127,13,44.418,-115.798
300530018,20210127,14,44.081,-115.868
300530018,20210127,15,43.809,-115.874
300530018,20210127,16,43.583,-115.874
300530018,20210127,17,43.396,-115.894
300530018,20210127,18,43.246,-115.953
300530018,20210127,19,43.128,-116.049
300530018,20210127,20,43.037,-116.170
300530018,20210127,21,42.966,-116.313
300530018,20210127,22,42.894,-116.472
300530018,20210127,23,42.819,-116.660
300530018,20210127,24,42.745,-116.855
300530018,20210128,0,48.392,-115.553
300530018,20210128,1,48.164,-115.568
300530018,20210128,2,47.917,-115.613
300530018,20210128,3,47.663,-115.615
300530018,20210128,4,47.349,-115.685
300530018,20210128,5,46.962,-115.831
300530018,20210128,6,46.619,-115.834
300530018,20210128,7,46.264,-115.791
300530018,20210128,8,45.946,-115.722
300530018,20210128,9,45.469,-115.959
300530018,20210128,10,44.944,-116.243
300530018,20210128,11,44.440,-116.370
300530018,20210128,12,43.910,-116.296
300530018,20210128,13,43.404,-116.127
300530018,20210128,14,43.015,-115.959
300530018,20210128,15,42.704,-115.939
300530018,20210128,16,42.300,-116.372
300530018,20210128,17,41.803,-116.820
300530018,20210128,18,41.283,-117.242
300530018,20210128,19,40.800,-117.480
300530018,20210128,20,40.226,-117.789
300530018,20210128,21,39.749,-117.795
300530018,20210128,22,39.132,-118.061
300530018,20210128,23,38.457,-118.245
300530018,20210128,24,37.696,-118.890
300530018,20210129,0,48.392,-115.553
300530018,20210129,1,48.356,-115.615
300530018,20210129,2,48.320,-115.702
300530018,20210129,3,48.280,-115.830
300530018,20210129,4,48.239,-115.977
300530018,20210129,5,48.198,-116.115
300530018,20210129,6,48.154,-116.235
300530018,20210129,7,48.103,-116.347
300530018,20210129,8,48.045,-116.458
300530018,20210129,9,47.972,-116.569
300530018,20210129,10,47.880,-116.671
300530018,20210129,11,47.770,-116.743
300530018,20210129,12,47.654,-116.794
300530018,20210129,13,47.538,-116.863
300530018,20210129,14,47.413,-116.922
300530018,20210129,15,47.263,-116.973
300530018,20210129,16,47.080,-117.092
300530018,20210129,17,46.876,-117.212
300530018,20210129,18,46.663,-117.312
300530018,20210129,19,46.416,-117.369
300530018,20210129,20,46.067,-117.504
300530018,20210129,21,45.675,-117.572
300530018,20210129,22,45.261,-117.641
300530018,20210129,23,44.836,-117.635
300530018,20210129,24,44.448,-117.672
300530018,20210130,0,48.392,-115.553
300530018,20210130,1,48.289,-115.898
300530018,20210130,2,48.179,-116.190
300530018,20210130,3,48.082,-116.366
300530018,20210130,4,47.972,-116.536
300530018,20210130,5,47.837,-116.707
300530018,20210130,6,47.722,-116.832
300530018,20210130,7,47.626,-116.915
300530018,20210130,8,47.542,-116.990
300530018,20210130,9,47.461,-117.066
300530018,20210130,10,47.379,-117.150
